order_id,customer_id,order_date,status
6663,597,2025-04-13,RETURNED
6664,787,2025-06-25,RETURNED
6665,3047,2024-12-14,PENDING
6666,3642,2025-06-15,SHIPPED
6667,4389,2024-12-02,SHIPPED
6668,1815,2025-05-24,RETURNED
6669,3465,2024-10-22,SHIPPED
6670,2412,2025-05-25,RETURNED
6671,481,2024-12-08,PENDING
6672,2696,2024-11-25,SHIPPED
6673,4404,2025-06-27,PAID
6674,3783,2025-05-29,PENDING
6675,1575,2024-11-08,PENDING
6676,2249,2025-05-21,PENDING
6677,1518,2025-07-18,SHIPPED
6678,1350,2025-06-29,RETURNED
6679,776,2025-04-25,PAID
6680,1314,2025-03-21,SHIPPED
6681,4487,2024-11-12,PAID
6682,2911,2025-04-08,PAID
6683,1231,2025-01-03,PENDING
6684,4975,2025-06-11,SHIPPED
6685,3463,2025-01-31,PAID
6686,1566,2025-05-08,PAID
6687,2014,2025-04-22,SHIPPED
6688,4669,2024-11-28,RETURNED
6689,1383,2024-08-11,RETURNED
6690,3492,2025-03-06,RETURNED
6691,2209,2024-10-16,RETURNED
6692,3651,2025-02-04,PENDING
6693,4125,2025-06-15,PENDING
6694,4569,2024-12-17,PENDING
6695,1241,2025-05-17,PAID
6696,4626,2025-04-11,PENDING
6697,910,2025-05-15,RETURNED
6698,557,2025-04-27,RETURNED
6699,4628,2024-10-01,RETURNED
6700,4318,2025-05-05,PAID
6701,1639,2024-09-05,SHIPPED
6702,4560,2025-04-28,SHIPPED
6703,3830,2025-01-31,PAID
6704,2991,2025-03-22,SHIPPED
6705,2313,2024-10-26,RETURNED
6706,2903,2025-07-02,PAID
6707,1833,2025-03-12,PENDING
6708,4628,2025-06-08,PENDING
6709,3804,2024-11-02,SHIPPED
6710,1155,2025-07-03,PENDING
6711,4487,2025-07-06,RETURNED
6712,2537,2025-05-01,SHIPPED
6713,654,2024-11-11,RETURNED
6714,2871,2024-09-15,SHIPPED
6715,267,2024-10-22,SHIPPED
6716,4712,2024-09-14,SHIPPED
6717,3711,2025-01-22,SHIPPED
6718,3006,2024-07-25,SHIPPED
6719,3416,2025-02-18,RETURNED
6720,1984,2025-07-04,RETURNED
6721,2,2025-06-15,PAID
6722,1691,2024-08-23,SHIPPED
6723,1869,2024-08-23,SHIPPED
6724,272,2025-01-16,PENDING
6725,2395,2024-08-17,PAID
6726,33,2024-09-05,RETURNED
6727,3049,2024-08-15,RETURNED
6728,2839,2025-05-15,PENDING
6729,3112,2025-06-28,RETURNED
6730,1014,2024-08-28,PAID
6731,1267,2025-02-22,SHIPPED
6732,145,2025-02-08,PENDING
6733,4304,2025-02-25,PAID
6734,3910,2025-01-06,PAID
6735,3438,2025-03-08,PAID
6736,1545,2025-03-07,SHIPPED
6737,2800,2025-02-06,SHIPPED
6738,1470,2024-12-27,SHIPPED
6739,3425,2025-03-16,RETURNED
6740,2009,2025-02-01,PENDING
6741,3658,2024-12-01,PAID
6742,2822,2025-02-13,PENDING
6743,2423,2024-11-25,PAID
6744,4339,2025-04-23,PAID
6745,3612,2024-08-31,PENDING
6746,2235,2025-04-04,SHIPPED
6747,2120,2024-09-12,PAID
6748,4586,2024-07-29,PAID
6749,4650,2024-09-01,SHIPPED
6750,4229,2025-01-17,PENDING
6751,46,2024-08-29,SHIPPED
6752,31,2025-01-10,PAID
6753,4632,2025-05-10,RETURNED
6754,1730,2025-02-27,RETURNED
6755,2377,2025-03-21,RETURNED
6756,3893,2024-09-03,RETURNED
6757,2912,2024-12-02,RETURNED
6758,3113,2024-08-13,RETURNED
6759,1536,2024-07-31,PENDING
6760,2259,2025-04-05,SHIPPED
6761,4197,2024-12-22,SHIPPED
6762,3573,2025-04-15,PENDING
6763,2263,2025-03-27,PAID
6764,2835,2025-03-12,SHIPPED
6765,3827,2025-01-25,PAID
6766,4615,2025-03-05,RETURNED
6767,4230,2024-12-14,RETURNED
6768,1923,2024-12-16,PAID
6769,2778,2025-02-25,RETURNED
6770,4593,2024-09-12,PAID
6771,3925,2024-11-10,PENDING
6772,724,2024-11-19,SHIPPED
6773,1604,2024-08-06,PAID
6774,148,2024-12-11,RETURNED
6775,4615,2024-12-20,RETURNED
6776,2369,2025-01-03,SHIPPED
6777,1536,2024-09-03,RETURNED
6778,3698,2024-08-01,RETURNED
6779,2105,2025-02-03,RETURNED
6780,1914,2024-08-03,RETURNED
6781,2089,2025-02-27,PENDING
6782,1008,2024-12-28,PENDING
6783,4152,2025-04-16,RETURNED
6784,4784,2024-09-21,PAID
6785,4716,2024-11-07,PENDING
6786,4523,2025-05-27,PAID
6787,4461,2024-08-28,PAID
6788,4967,2024-10-24,PENDING
6789,4877,2025-03-27,PENDING
6790,3708,2025-02-28,SHIPPED
6791,3545,2025-05-14,SHIPPED
6792,518,2024-08-22,PENDING
6793,3996,2025-04-04,SHIPPED
6794,3066,2025-01-14,SHIPPED
6795,433,2025-01-13,PENDING
6796,3439,2025-03-25,PENDING
6797,2921,2024-12-02,PENDING
6798,771,2024-07-26,PAID
6799,2505,2025-06-27,PAID
6800,938,2025-01-05,SHIPPED
6801,4265,2025-06-03,PAID
6802,1481,2025-01-26,RETURNED
6803,199,2024-12-15,RETURNED
6804,4270,2025-07-13,PAID
6805,362,2025-01-22,PAID
6806,4866,2024-09-05,SHIPPED
6807,83,2024-09-18,RETURNED
6808,4191,2025-01-15,PAID
6809,1718,2025-06-12,PENDING
6810,4450,2025-04-06,PAID
6811,3042,2024-10-18,PENDING
6812,41,2024-11-23,PENDING
6813,1063,2025-07-14,PAID
6814,4703,2025-05-26,RETURNED
6815,105,2024-08-18,PAID
6816,1895,2024-09-20,SHIPPED
6817,4903,2025-01-25,PAID
6818,2396,2025-07-02,PAID
6819,3593,2024-09-21,RETURNED
6820,1242,2024-10-29,RETURNED
6821,1787,2025-02-11,PAID
6822,101,2024-09-22,PAID
6823,1248,2025-07-07,RETURNED
6824,226,2025-01-12,SHIPPED
6825,4698,2024-08-22,PAID
6826,2975,2024-12-18,RETURNED
6827,2158,2024-09-16,RETURNED
6828,4572,2025-01-17,PENDING
6829,4792,2025-07-11,PENDING
6830,930,2025-07-03,PAID
6831,1577,2024-11-17,SHIPPED
6832,3042,2025-05-21,SHIPPED
6833,2916,2025-06-07,PAID
6834,3311,2024-10-11,RETURNED
6835,3364,2025-06-22,PAID
6836,3765,2024-09-19,PENDING
6837,3964,2025-06-13,PAID
6838,291,2025-05-04,PENDING
6839,2739,2025-05-23,PAID
6840,4984,2024-12-03,PAID
6841,3158,2025-06-12,SHIPPED
6842,1130,2025-02-08,PENDING
6843,1211,2024-08-30,SHIPPED
6844,158,2025-01-14,PENDING
6845,1583,2025-01-31,SHIPPED
6846,3291,2025-01-19,PENDING
6847,1385,2025-01-05,PENDING
6848,2786,2024-10-16,RETURNED
6849,3890,2024-08-29,PAID
6850,996,2024-10-15,PAID
6851,2033,2025-02-17,RETURNED
6852,4912,2024-12-25,SHIPPED
6853,2488,2025-02-28,PENDING
6854,1619,2024-12-24,SHIPPED
6855,3723,2024-08-19,RETURNED
6856,4270,2025-01-25,SHIPPED
6857,4566,2025-01-13,PENDING
6858,3096,2025-05-06,RETURNED
6859,1808,2025-05-29,PENDING
6860,4232,2025-05-04,PAID
6861,755,2025-03-11,SHIPPED
6862,1681,2025-02-25,PAID
6863,4893,2025-04-24,SHIPPED
6864,2529,2025-07-11,PENDING
6865,4412,2024-12-20,RETURNED
6866,1584,2025-07-08,PENDING
6867,4412,2024-09-14,PAID
6868,4540,2025-03-12,PENDING
6869,999,2024-12-24,PAID
6870,1774,2025-03-29,PAID
6871,4252,2025-04-28,PENDING
6872,2035,2024-08-18,PENDING
6873,3962,2025-05-02,PAID
6874,2743,2025-06-17,PAID
6875,1919,2024-11-18,PENDING
6876,2125,2024-11-23,PENDING
6877,571,2024-09-20,PENDING
6878,1389,2025-07-10,RETURNED
6879,4664,2025-01-31,RETURNED
6880,1273,2025-02-01,PAID
6881,3857,2024-07-23,PENDING
6882,3762,2025-03-18,RETURNED
6883,2131,2024-08-30,PAID
6884,1012,2024-12-04,PENDING
6885,1276,2024-08-08,RETURNED
6886,193,2025-03-13,PENDING
6887,784,2024-10-22,PAID
6888,3534,2025-03-08,RETURNED
6889,3773,2025-05-14,RETURNED
6890,2733,2025-06-02,RETURNED
6891,2997,2024-11-04,PENDING
6892,4861,2025-06-14,PENDING
6893,691,2024-12-28,RETURNED
6894,1523,2024-11-17,RETURNED
6895,2039,2025-02-04,RETURNED
6896,2413,2025-06-13,SHIPPED
6897,335,2025-02-13,RETURNED
6898,4333,2025-02-23,RETURNED
6899,4315,2025-02-20,RETURNED
6900,1490,2024-09-25,PAID
6901,1037,2024-12-02,RETURNED
6902,3345,2025-05-17,SHIPPED
6903,977,2025-01-15,RETURNED
6904,711,2025-02-21,SHIPPED
6905,3921,2025-04-25,PENDING
6906,4421,2024-09-25,RETURNED
6907,3704,2025-02-17,SHIPPED
6908,4991,2025-04-23,PENDING
6909,1710,2024-12-13,PENDING
6910,3417,2025-06-27,PENDING
6911,254,2025-02-17,PENDING
6912,1732,2025-04-03,PAID
6913,3217,2025-05-18,SHIPPED
6914,3872,2025-06-08,PENDING
6915,3289,2025-07-17,RETURNED
6916,2914,2025-06-16,RETURNED
6917,975,2025-02-10,PENDING
6918,77,2025-03-18,SHIPPED
6919,3898,2024-10-18,SHIPPED
6920,4601,2024-09-14,RETURNED
6921,997,2024-09-20,PAID
6922,3636,2025-01-29,PAID
6923,1028,2025-02-04,PAID
6924,4984,2024-08-08,PAID
6925,3801,2025-06-01,SHIPPED
6926,3585,2024-12-31,SHIPPED
6927,3220,2025-01-10,RETURNED
6928,3075,2025-01-14,PAID
6929,366,2025-05-18,SHIPPED
6930,1710,2025-03-02,PAID
6931,4978,2025-06-17,PAID
6932,3614,2025-03-15,PENDING
6933,3758,2024-12-20,RETURNED
6934,4171,2024-11-02,SHIPPED
6935,4264,2024-09-17,PENDING
6936,1509,2025-03-23,PAID
6937,2640,2025-01-11,RETURNED
6938,2556,2024-12-03,SHIPPED
6939,1743,2024-11-30,SHIPPED
6940,1296,2025-02-03,RETURNED
6941,886,2024-09-08,PENDING
6942,761,2025-07-02,SHIPPED
6943,4253,2025-02-02,PAID
6944,2858,2024-09-30,SHIPPED
6945,3632,2024-08-12,SHIPPED
6946,2288,2025-03-10,PENDING
6947,1994,2025-07-07,PENDING
6948,744,2025-04-30,PAID
6949,2827,2025-03-13,PAID
6950,3489,2024-08-27,SHIPPED
6951,216,2025-01-23,PENDING
6952,4079,2025-07-17,RETURNED
6953,2830,2025-01-23,PAID
6954,3063,2024-11-27,SHIPPED
6955,1737,2024-10-17,SHIPPED
6956,1246,2025-07-21,RETURNED
6957,3675,2025-01-03,SHIPPED
6958,4065,2025-06-15,RETURNED
6959,3439,2025-05-04,PENDING
6960,3668,2025-01-28,RETURNED
6961,4255,2025-05-05,RETURNED
6962,1814,2025-02-19,RETURNED
6963,2897,2024-09-27,SHIPPED
6964,3084,2025-02-10,RETURNED
6965,2794,2024-10-26,PAID
6966,2933,2025-03-30,PENDING
6967,3113,2025-06-04,PENDING
6968,1199,2025-07-13,SHIPPED
6969,4386,2025-03-14,PAID
6970,3155,2024-11-06,RETURNED
6971,4911,2024-10-18,SHIPPED
6972,2041,2025-02-22,PENDING
6973,4288,2025-02-20,PENDING
6974,4372,2025-02-10,RETURNED
6975,562,2025-05-23,SHIPPED
6976,792,2024-12-12,PENDING
6977,823,2024-09-10,PAID
6978,4899,2024-10-07,SHIPPED
6979,243,2025-04-18,RETURNED
6980,2995,2025-02-20,RETURNED
6981,3700,2025-05-13,RETURNED
6982,1498,2025-01-28,PAID
6983,2537,2024-12-31,SHIPPED
6984,163,2025-06-06,RETURNED
6985,3297,2024-12-12,PAID
6986,4970,2025-07-19,PENDING
6987,1656,2024-08-24,RETURNED
6988,1272,2025-05-04,PAID
6989,2631,2024-09-24,SHIPPED
6990,2574,2024-12-16,PAID
6991,3754,2025-07-05,PAID
6992,1182,2025-01-04,PAID
6993,132,2025-06-07,SHIPPED
6994,3206,2024-08-01,RETURNED
6995,2992,2024-10-03,PAID
6996,2499,2024-09-28,PAID
6997,978,2025-05-20,PAID
6998,4880,2025-07-03,SHIPPED
6999,2666,2025-07-01,PENDING
7000,1206,2025-05-08,PENDING
7001,3535,2024-07-25,RETURNED
7002,452,2024-10-17,SHIPPED
7003,2891,2024-12-09,RETURNED
7004,4977,2024-08-14,PAID
7005,2986,2025-01-25,PENDING
7006,2084,2025-07-11,PAID
7007,4937,2024-11-21,PAID
7008,4,2025-01-29,PENDING
7009,2308,2025-03-22,PAID
7010,125,2025-01-21,RETURNED
7011,3297,2025-03-28,RETURNED
7012,3977,2024-10-09,PAID
7013,2236,2025-03-19,SHIPPED
7014,1066,2025-06-11,PAID
7015,619,2025-03-20,PAID
7016,2655,2024-11-25,PAID
7017,3191,2025-06-21,SHIPPED
7018,945,2024-09-10,PAID
7019,2304,2025-06-09,PAID
7020,2857,2024-11-17,PENDING
7021,4197,2025-01-29,PENDING
7022,1591,2025-05-23,PAID
7023,1652,2024-08-09,SHIPPED
7024,2917,2024-10-08,PENDING
7025,2980,2025-04-03,PENDING
7026,4614,2025-07-12,RETURNED
7027,4508,2024-10-27,PAID
7028,885,2024-11-20,PENDING
7029,4918,2024-12-02,PENDING
7030,2547,2024-12-11,PENDING
7031,3862,2025-06-08,RETURNED
7032,4574,2024-09-21,PENDING
7033,4510,2025-05-14,PAID
7034,146,2025-02-10,PAID
7035,3261,2025-04-03,SHIPPED
7036,3950,2024-11-27,PAID
7037,3652,2025-06-13,RETURNED
7038,1203,2025-03-26,PAID
7039,2253,2025-02-15,SHIPPED
7040,2267,2025-07-13,RETURNED
7041,3238,2024-11-05,PAID
7042,2501,2025-05-29,PAID
7043,1765,2024-07-30,PENDING
7044,985,2025-02-05,RETURNED
7045,4767,2025-05-22,PENDING
7046,60,2025-06-05,SHIPPED
7047,3705,2024-12-17,PAID
7048,2857,2025-06-12,SHIPPED
7049,2917,2024-11-03,RETURNED
7050,2853,2025-06-10,SHIPPED
7051,1721,2025-01-28,SHIPPED
7052,1961,2024-08-12,PENDING
7053,2528,2024-08-27,PAID
7054,3143,2025-04-15,RETURNED
7055,1604,2024-09-26,PAID
7056,3317,2024-10-02,PENDING
7057,3895,2024-11-29,PENDING
7058,581,2025-04-27,PAID
7059,1813,2024-11-29,PAID
7060,1532,2024-08-11,RETURNED
7061,2763,2024-07-22,SHIPPED
7062,4863,2025-03-09,PENDING
7063,190,2025-03-25,SHIPPED
7064,1339,2025-01-24,PENDING
7065,2690,2024-11-24,PAID
7066,1396,2024-12-17,PENDING
7067,640,2024-09-13,SHIPPED
7068,4263,2025-05-27,RETURNED
7069,2460,2025-07-20,SHIPPED
7070,4907,2024-11-27,RETURNED
7071,4476,2025-04-15,RETURNED
7072,2622,2024-08-25,PAID
7073,4905,2025-06-03,RETURNED
7074,2623,2025-01-19,SHIPPED
7075,3698,2025-05-14,PAID
7076,3282,2025-02-22,PAID
7077,3513,2024-12-09,PAID
7078,3288,2025-05-17,SHIPPED
7079,2681,2025-01-04,PAID
7080,373,2025-05-07,SHIPPED
7081,640,2025-04-06,SHIPPED
7082,1009,2024-12-16,PENDING
7083,3292,2025-04-05,PENDING
7084,7,2025-06-21,RETURNED
7085,4117,2025-07-17,RETURNED
7086,4004,2025-03-22,SHIPPED
7087,2387,2025-06-11,SHIPPED
7088,143,2024-12-02,SHIPPED
7089,962,2024-12-10,RETURNED
7090,563,2024-12-15,PAID
7091,2373,2024-08-09,SHIPPED
7092,4440,2025-04-24,RETURNED
7093,2716,2025-03-09,SHIPPED
7094,2290,2025-05-02,RETURNED
7095,327,2025-01-13,RETURNED
7096,4919,2025-02-23,RETURNED
7097,3362,2025-01-02,SHIPPED
7098,1218,2024-09-08,RETURNED
7099,4434,2025-05-19,PAID
7100,619,2025-07-12,PENDING
7101,4210,2024-11-02,PENDING
7102,4864,2025-05-24,PAID
7103,4233,2025-05-14,PAID
7104,237,2024-09-09,PAID
7105,2871,2024-11-03,SHIPPED
7106,3264,2025-03-13,RETURNED
7107,3857,2024-08-24,PENDING
7108,1646,2025-03-01,SHIPPED
7109,4467,2024-11-01,PENDING
7110,1031,2025-05-08,RETURNED
7111,2687,2024-11-19,PAID
7112,637,2025-01-02,RETURNED
7113,2985,2025-05-25,RETURNED
7114,2260,2025-04-19,SHIPPED
7115,2236,2025-01-04,PENDING
7116,3922,2025-02-10,SHIPPED
7117,680,2025-06-12,PAID
7118,3042,2025-05-25,PAID
7119,2135,2024-10-13,RETURNED
7120,2899,2025-05-23,PAID
7121,3357,2025-01-04,PAID
7122,2634,2025-02-12,PAID
7123,921,2025-07-14,RETURNED
7124,1138,2025-07-10,SHIPPED
7125,1249,2025-01-01,RETURNED
7126,2738,2025-01-28,PENDING
7127,463,2024-11-17,PENDING
7128,2844,2024-12-05,RETURNED
7129,644,2025-03-10,RETURNED
7130,3665,2025-07-11,PENDING
7131,2713,2024-11-18,PENDING
7132,3741,2025-05-17,PENDING
7133,4893,2025-06-05,RETURNED
7134,3465,2025-01-02,SHIPPED
7135,705,2024-10-14,SHIPPED
7136,1715,2025-02-17,PAID
7137,21,2024-10-23,SHIPPED
7138,931,2025-05-21,PENDING
7139,4187,2024-12-21,RETURNED
7140,4375,2025-04-17,PAID
7141,4130,2024-09-21,RETURNED
7142,173,2024-12-23,PENDING
7143,186,2025-01-31,RETURNED
7144,3134,2024-10-27,SHIPPED
7145,1830,2024-10-14,RETURNED
7146,2140,2025-06-20,PAID
7147,1611,2025-03-07,SHIPPED
7148,972,2025-05-05,PENDING
7149,4925,2025-05-19,PAID
7150,2776,2024-09-14,RETURNED
7151,2062,2025-03-06,PENDING
7152,4161,2024-11-14,SHIPPED
7153,4192,2024-10-04,RETURNED
7154,758,2024-12-21,SHIPPED
7155,3771,2025-06-17,PENDING
7156,4249,2025-05-11,SHIPPED
7157,3855,2024-08-12,RETURNED
7158,2894,2024-08-29,RETURNED
7159,238,2025-05-16,SHIPPED
7160,1326,2024-12-03,SHIPPED
7161,1774,2025-05-16,PAID
7162,4858,2025-07-14,RETURNED
7163,2528,2024-10-26,SHIPPED
7164,3642,2024-10-17,PENDING
7165,1282,2024-09-10,SHIPPED
7166,4295,2025-04-17,SHIPPED
7167,1120,2024-09-14,SHIPPED
7168,255,2025-05-31,SHIPPED
7169,2585,2025-05-02,PENDING
7170,2133,2025-01-02,PAID
7171,1844,2024-09-20,RETURNED
7172,512,2024-12-19,PENDING
7173,745,2024-11-08,SHIPPED
7174,4675,2024-08-13,PAID
7175,1467,2025-06-12,RETURNED
7176,4618,2025-04-03,SHIPPED
7177,4925,2025-01-28,PENDING
7178,987,2024-10-07,RETURNED
7179,1108,2024-08-26,RETURNED
7180,4044,2025-03-20,SHIPPED
7181,793,2025-06-07,PENDING
7182,1638,2024-08-22,RETURNED
7183,2362,2025-01-31,SHIPPED
7184,4984,2025-01-29,SHIPPED
7185,323,2024-12-06,PENDING
7186,4114,2025-03-12,PAID
7187,2138,2025-04-26,SHIPPED
7188,1464,2024-12-19,PAID
7189,4321,2025-03-23,RETURNED
7190,4287,2025-07-18,PAID
7191,1021,2024-09-19,PENDING
7192,1463,2024-09-05,PENDING
7193,2331,2025-05-16,PAID
7194,495,2024-11-26,SHIPPED
7195,3536,2025-05-14,PAID
7196,2771,2024-12-30,RETURNED
7197,3342,2025-03-01,SHIPPED
7198,137,2024-08-14,RETURNED
7199,1837,2025-02-25,RETURNED
7200,2074,2025-06-11,RETURNED
7201,4505,2024-11-19,PENDING
7202,803,2024-07-27,RETURNED
7203,4159,2025-03-20,RETURNED
7204,4132,2025-02-16,SHIPPED
7205,3078,2025-02-25,PAID
7206,2748,2025-02-21,PENDING
7207,3478,2025-05-11,PAID
7208,2751,2024-11-08,PENDING
7209,1999,2024-10-12,SHIPPED
7210,2790,2024-10-11,PENDING
7211,3162,2024-11-25,SHIPPED
7212,1361,2025-04-29,PENDING
7213,4095,2024-08-09,RETURNED
7214,1130,2025-04-29,PAID
7215,3342,2024-11-04,SHIPPED
7216,104,2025-05-26,PAID
7217,4279,2024-10-26,PENDING
7218,4726,2024-11-21,PAID
7219,1247,2024-12-12,PAID
7220,187,2025-04-09,PAID
7221,2721,2025-04-24,RETURNED
7222,3809,2025-05-15,PENDING
7223,1552,2025-03-02,SHIPPED
7224,3051,2025-05-09,SHIPPED
7225,3161,2025-01-15,SHIPPED
7226,3914,2024-09-09,PAID
7227,4860,2024-12-22,PAID
7228,4364,2025-07-20,PENDING
7229,2016,2024-08-29,SHIPPED
7230,3266,2024-09-24,PENDING
7231,117,2025-03-28,SHIPPED
7232,1444,2024-12-25,SHIPPED
7233,2355,2025-04-29,RETURNED
7234,1942,2025-05-31,SHIPPED
7235,443,2025-04-21,RETURNED
7236,755,2024-10-24,PENDING
7237,469,2024-10-01,PENDING
7238,799,2024-11-11,RETURNED
7239,3289,2024-09-14,RETURNED
7240,4402,2025-07-17,PAID
7241,4801,2025-03-15,RETURNED
7242,4249,2024-09-01,SHIPPED
7243,2063,2024-10-12,SHIPPED
7244,769,2024-08-20,PENDING
7245,958,2025-07-02,SHIPPED
7246,255,2024-10-01,PAID
7247,3819,2025-03-17,PAID
7248,4359,2024-08-01,PENDING
7249,4831,2025-06-04,SHIPPED
7250,3616,2024-09-24,RETURNED
7251,1532,2025-05-25,SHIPPED
7252,857,2024-10-15,PAID
7253,2836,2024-11-23,PAID
7254,1069,2025-07-02,PENDING
7255,143,2024-12-14,PENDING
7256,3483,2025-05-20,PENDING
7257,108,2024-07-29,SHIPPED
7258,3741,2024-08-27,SHIPPED
7259,3858,2025-06-06,PENDING
7260,578,2025-04-21,PAID
7261,506,2024-12-22,RETURNED
7262,2165,2024-10-21,RETURNED
7263,3420,2024-11-02,PENDING
7264,3428,2025-07-03,PAID
7265,3048,2024-12-30,SHIPPED
7266,2036,2025-02-28,PENDING
7267,3534,2024-12-23,PENDING
7268,361,2025-07-20,PENDING
7269,4930,2025-02-15,PAID
7270,3557,2025-06-02,PAID
7271,2981,2025-05-23,PAID
7272,3613,2025-01-06,SHIPPED
7273,1302,2024-11-08,RETURNED
7274,339,2024-12-19,SHIPPED
7275,1318,2025-05-01,SHIPPED
7276,4211,2025-01-11,SHIPPED
7277,2160,2024-09-02,PENDING
7278,1776,2025-04-02,SHIPPED
7279,1549,2024-11-13,SHIPPED
7280,118,2025-02-16,RETURNED
7281,4552,2025-03-02,PENDING
7282,3424,2025-07-19,RETURNED
7283,159,2025-06-06,PENDING
7284,2161,2025-06-07,PENDING
7285,2043,2025-05-03,PENDING
7286,4053,2024-12-25,RETURNED
7287,4762,2025-03-30,PAID
7288,2485,2025-03-28,PENDING
7289,2044,2024-09-26,PAID
7290,4615,2024-08-28,PAID
7291,3939,2025-04-17,RETURNED
7292,4328,2025-02-22,PAID
7293,1735,2025-02-15,RETURNED
7294,1294,2024-10-01,PENDING
7295,1612,2025-04-28,SHIPPED
7296,1248,2025-02-21,PAID
7297,4281,2025-05-03,SHIPPED
7298,1208,2025-01-16,SHIPPED
7299,257,2024-11-15,SHIPPED
7300,2494,2025-01-29,SHIPPED
7301,2921,2025-04-25,RETURNED
7302,683,2025-06-29,PENDING
7303,1156,2025-04-04,PAID
7304,1889,2024-08-01,SHIPPED
7305,450,2025-06-12,PAID
7306,652,2024-10-24,RETURNED
7307,3211,2025-01-01,PENDING
7308,1411,2025-01-18,RETURNED
7309,3610,2025-07-09,RETURNED
7310,1492,2025-03-19,PAID
7311,205,2025-06-22,PENDING
7312,3031,2025-02-02,SHIPPED
7313,1065,2025-07-07,SHIPPED
7314,4292,2024-09-22,PAID
7315,2661,2024-08-15,SHIPPED
7316,619,2024-07-27,SHIPPED
7317,4393,2025-04-14,PAID
7318,3156,2025-01-22,PENDING
7319,3025,2025-04-30,PAID
7320,4414,2025-05-16,RETURNED
7321,1541,2025-06-03,RETURNED
7322,342,2024-09-11,PENDING
7323,125,2024-08-12,PENDING
7324,1002,2024-12-16,PAID
7325,2596,2025-05-29,PENDING
7326,12,2025-06-07,PAID
7327,2549,2024-11-19,PAID
7328,1679,2025-05-17,PAID
7329,1180,2025-05-04,SHIPPED
7330,3176,2024-12-26,RETURNED
7331,4770,2024-09-16,SHIPPED
7332,3167,2024-09-02,PENDING
7333,2388,2025-05-25,SHIPPED
7334,3229,2025-01-25,RETURNED
7335,2442,2024-11-09,SHIPPED
7336,3015,2024-09-17,RETURNED
7337,2264,2024-08-14,PAID
7338,53,2025-06-03,SHIPPED
7339,2163,2025-03-18,PENDING
7340,1222,2025-05-08,SHIPPED
7341,2833,2024-09-12,RETURNED
7342,3249,2024-10-06,PAID
7343,1558,2025-07-20,PAID
7344,752,2025-04-29,SHIPPED
7345,107,2025-02-08,RETURNED
7346,2944,2025-03-09,PAID
7347,4234,2025-06-17,PENDING
7348,1868,2025-06-29,PAID
7349,3380,2024-10-08,RETURNED
7350,373,2024-08-06,PENDING
7351,4063,2024-11-05,PENDING
7352,3279,2025-04-25,PAID
7353,4322,2024-08-17,PAID
7354,4783,2025-03-24,PAID
7355,47,2024-07-29,PAID
7356,4444,2024-10-23,PAID
7357,4776,2025-06-16,SHIPPED
7358,1498,2024-08-08,PAID
7359,3648,2025-05-08,SHIPPED
7360,4627,2024-12-18,PENDING
7361,4745,2024-09-27,RETURNED
7362,333,2024-11-08,PAID
7363,2453,2025-01-04,SHIPPED
7364,3644,2024-09-19,PENDING
7365,2283,2025-06-29,PAID
7366,1272,2024-10-18,PENDING
7367,341,2025-07-09,RETURNED
7368,2036,2025-04-26,SHIPPED
7369,540,2025-03-26,SHIPPED
7370,3209,2024-07-27,PAID
7371,2422,2025-01-27,RETURNED
7372,472,2024-12-21,PENDING
7373,730,2024-09-07,PENDING
7374,3096,2024-08-04,PENDING
7375,276,2025-01-13,RETURNED
7376,2851,2024-10-01,RETURNED
7377,4235,2024-12-04,SHIPPED
7378,4987,2025-05-30,RETURNED
7379,3112,2025-06-05,PENDING
7380,2810,2025-07-21,PAID
7381,4942,2025-04-23,RETURNED
7382,4463,2025-05-12,PAID
7383,4527,2025-07-13,RETURNED
7384,317,2025-06-12,RETURNED
7385,408,2025-01-14,SHIPPED
7386,1413,2025-04-11,SHIPPED
7387,3938,2025-06-05,SHIPPED
7388,835,2024-09-08,PENDING
7389,3372,2025-05-22,PAID
7390,2215,2025-01-25,SHIPPED
7391,3747,2024-11-17,PENDING
7392,218,2025-02-13,SHIPPED
7393,4642,2024-12-24,SHIPPED
7394,2083,2025-06-24,RETURNED
7395,716,2025-01-25,SHIPPED
7396,2260,2024-10-10,PENDING
7397,2411,2024-10-10,PAID
7398,4369,2025-04-30,RETURNED
7399,2053,2024-10-23,SHIPPED
7400,392,2024-09-26,PENDING
7401,4799,2025-02-17,SHIPPED
7402,2143,2024-10-18,SHIPPED
7403,1296,2024-12-15,SHIPPED
7404,539,2024-11-05,RETURNED
7405,3484,2025-03-31,SHIPPED
7406,3460,2024-12-27,PAID
7407,3437,2024-12-08,SHIPPED
7408,3374,2025-04-04,RETURNED
7409,1030,2024-09-08,SHIPPED
7410,1282,2025-07-06,PAID
7411,2982,2025-02-22,SHIPPED
7412,2525,2024-10-16,PENDING
7413,868,2025-06-26,PENDING
7414,4603,2025-02-27,RETURNED
7415,1058,2025-07-03,PENDING
7416,1227,2025-06-20,SHIPPED
7417,4158,2024-09-28,PAID
7418,4623,2024-09-17,RETURNED
7419,124,2025-01-13,PENDING
7420,1782,2025-07-21,RETURNED
7421,2212,2025-05-21,SHIPPED
7422,3197,2025-03-03,PENDING
7423,3812,2025-01-11,SHIPPED
7424,1514,2025-04-21,RETURNED
7425,1982,2025-02-07,PAID
