order_id,book_id,quantity,price_at_purchase
8131,8101,3,13.51
8132,6526,1,8.92
8132,8145,2,24.24
8132,10867,2,18.97
8132,388,2,7.79
8132,7312,1,11.78
8133,3289,1,12.63
8133,12264,2,11.78
8134,1699,1,13.43
8135,1672,3,24.28
8136,5967,1,19.77
8136,8115,3,24.72
8136,7130,3,16.06
8137,11909,1,13.36
8137,1512,2,7.55
8137,13320,2,10.54
8137,11230,2,16.47
8137,6096,1,18.42
8138,12819,2,8.71
8139,11347,2,8.29
8139,1332,2,18.71
8139,8748,2,15.35
8140,3361,1,12.39
8140,7698,3,18.56
8140,13681,2,22.60
8140,497,3,7.40
8141,6982,3,7.93
8142,3220,2,13.78
8142,7769,3,15.93
8143,6548,2,20.43
8143,3839,3,15.02
8143,6391,1,15.42
8144,2173,2,12.19
8144,9571,3,23.70
8145,13705,3,14.63
8146,4502,1,15.94
8146,13300,2,18.06
8147,13425,2,11.81
8147,6083,2,11.59
8147,9196,1,22.35
8148,7191,1,14.60
8148,5844,3,13.35
8149,1202,2,19.82
8149,9314,3,11.99
8149,549,2,20.54
8150,9583,1,10.68
8150,595,1,10.28
8150,1319,3,15.68
8150,3431,1,18.03
8150,1432,1,22.82
8151,5194,2,18.70
8152,12508,2,15.91
8152,12731,1,20.82
8152,11738,3,19.50
8153,3913,1,18.87
8153,4178,3,16.11
8154,681,1,15.34
8155,1342,3,14.48
8155,7324,2,11.22
8155,3475,2,16.94
8156,12264,3,11.78
8156,4367,3,23.93
8156,12798,1,21.34
8157,5547,3,24.79
8157,13651,1,19.81
8157,3073,1,20.18
8157,2833,3,10.37
8158,6763,3,19.21
8158,8867,1,16.62
8158,12078,3,23.62
8159,6738,2,16.15
8159,10670,1,6.84
8160,13120,1,17.77
8161,8437,3,20.66
8161,6506,1,12.83
8162,6468,1,8.60
8162,12321,2,12.04
8162,11115,1,14.54
8162,4745,2,9.00
8162,10694,2,6.88
8163,4491,2,14.88
8163,1982,1,6.23
8163,10421,2,15.67
8163,12983,3,19.13
8163,6158,1,14.70
8164,7081,2,5.12
8164,9243,3,19.04
8164,4099,3,8.08
8165,12799,2,23.43
8166,7397,1,23.28
8167,13247,1,21.17
8167,12942,2,12.85
8167,12812,2,24.81
8167,4548,3,14.90
8168,8920,2,24.66
8168,11726,1,20.48
8169,11346,3,22.17
8169,8487,2,12.45
8169,578,1,12.84
8169,319,3,9.53
8170,9617,2,19.29
8170,6913,2,17.91
8170,5713,2,11.98
8170,7690,1,9.26
8171,11698,3,5.86
8171,2835,1,13.46
8171,824,1,14.53
8171,10310,2,5.52
8171,11712,2,10.55
8172,2508,3,22.90
8172,4536,3,21.98
8172,8189,1,24.92
8173,5021,1,14.65
8174,5330,1,17.75
8174,10477,1,17.06
8174,12147,3,8.03
8174,2325,1,11.27
8174,12267,2,17.46
8175,2821,2,10.73
8175,3580,1,9.64
8176,12952,1,22.60
8176,2132,2,20.57
8176,4805,3,9.23
8177,8978,3,7.47
8177,7583,2,6.49
8177,2372,3,19.90
8177,2225,3,20.06
8178,1978,3,8.54
8179,9487,3,8.01
8179,13043,3,5.22
8179,1430,1,14.47
8179,12959,1,17.33
8180,1803,1,21.41
8180,357,2,19.21
8180,13801,1,18.10
8180,9609,2,18.38
8180,13692,3,7.82
8181,13477,1,22.09
8181,6978,2,22.48
8182,6095,1,21.70
8183,4846,2,12.14
8183,2807,2,12.30
8184,3344,1,12.20
8184,4786,2,23.32
8184,9801,2,19.46
8185,5137,1,20.45
8185,9379,2,11.79
8186,9009,3,9.60
8187,12184,2,23.34
8187,8143,2,7.48
8187,12315,1,16.88
8187,10482,3,16.35
8187,5255,2,10.15
8188,7643,1,22.80
8188,369,3,14.38
8188,3954,1,16.88
8188,4797,3,8.77
8188,472,3,16.17
8189,8336,2,10.32
8189,13679,3,7.32
8190,839,1,20.40
8190,1487,3,18.67
8191,1996,2,15.53
8191,284,2,12.25
8191,527,3,19.97
8191,6188,2,18.98
8191,7931,3,14.13
8192,4164,1,19.11
8193,13080,2,24.62
8193,1598,2,23.52
8194,4791,3,6.28
8195,13092,2,24.77
8195,13883,1,8.90
8195,1533,2,11.93
8196,10099,1,9.35
8196,13466,1,20.50
8196,12478,1,16.68
8196,12627,1,13.74
8197,7070,2,11.18
8198,6316,2,22.80
8198,3251,2,16.30
8198,2287,3,8.55
8199,13407,2,16.16
8199,8828,2,11.01
8199,2984,2,6.30
8200,2480,1,18.58
8201,8974,2,17.09
8201,166,3,23.82
8202,221,1,24.07
8203,10396,1,8.62
8203,4467,2,24.59
8203,2858,3,7.96
8204,1005,2,9.70
8204,1560,2,21.67
8204,761,2,22.79
8204,4144,2,6.37
8205,4447,3,11.75
8205,12692,2,21.47
8205,6277,3,5.71
8205,7726,2,10.58
8205,1146,3,16.31
8206,13412,2,13.62
8206,4039,1,7.54
8207,13289,2,19.20
8207,10191,2,8.01
8207,7722,3,14.79
8207,9668,3,5.80
8208,10577,2,8.92
8209,12649,2,21.81
8209,4965,2,21.13
8210,11757,2,22.31
8210,5206,2,12.87
8210,11284,3,17.26
8210,13135,3,19.84
8211,12511,3,6.74
8211,5301,2,21.22
8211,13467,2,14.29
8211,11122,2,19.14
8212,9591,2,10.86
8212,9764,3,15.82
8213,11154,1,5.58
8213,7433,2,10.41
8213,10621,3,22.29
8214,7853,1,12.18
8215,3922,2,5.75
8215,4939,1,6.64
8216,2790,3,13.52
8216,13243,1,18.62
8217,4964,3,20.33
8217,6320,1,16.35
8217,6103,1,18.21
8217,11105,1,7.43
8217,5298,1,19.19
8218,11602,3,10.05
8218,11574,2,7.07
8218,4368,1,7.63
8218,11321,2,6.18
8218,1412,3,13.24
8219,8128,2,15.56
8219,3726,2,16.77
8219,5409,3,16.60
8219,10000,1,20.92
8219,12343,1,11.76
8220,12773,3,18.97
8220,8517,3,13.96
8221,11967,2,8.69
8221,3187,1,9.19
8221,12933,1,19.27
8222,6117,2,10.47
8223,4967,3,9.95
8224,4862,2,11.21
8224,11242,2,13.92
8225,9539,3,18.32
8225,8417,3,6.85
8225,4347,2,11.90
8225,9488,3,20.49
8225,2201,3,24.83
8226,4823,1,5.11
8226,1185,3,13.91
8226,3793,2,16.93
8226,2645,3,13.23
8226,12618,3,13.77
8227,8271,3,14.67
8227,4338,3,20.76
8228,1143,2,7.21
8228,6159,1,19.51
8229,5456,3,11.51
8229,2483,1,19.85
8229,10257,2,11.40
8229,8388,1,15.39
8229,9325,1,24.23
8230,9548,1,9.39
8230,3712,3,19.25
8230,7046,2,23.97
8230,6570,3,16.37
8230,6493,1,12.34
8231,12951,3,23.50
8232,2808,3,18.86
8233,13016,1,15.00
8233,2811,2,19.28
8233,3922,2,5.75
8233,6608,1,5.70
8234,13434,1,11.77
8234,11707,1,6.83
8234,9819,1,9.32
8235,9181,2,12.36
8235,9354,2,19.69
8236,6041,3,16.87
8237,6629,3,8.41
8237,13493,2,10.98
8237,3932,2,20.89
8237,10194,3,24.58
8237,5723,1,6.64
8238,12809,1,19.77
8239,7523,1,14.97
8239,10298,1,24.30
8239,13597,3,8.73
8239,8696,3,12.36
8239,9674,1,13.74
8240,7951,3,20.82
8240,4943,2,14.96
8240,13979,2,17.97
8241,9305,2,9.56
8241,9113,1,16.47
8241,11339,3,11.67
8241,7847,2,6.04
8241,13183,3,21.53
8242,6453,1,5.38
8242,13000,3,7.89
8242,1643,2,11.96
8242,3718,1,21.75
8243,6644,1,11.96
8243,9982,2,9.75
8243,11736,1,5.43
8244,3410,2,23.23
8245,10315,2,22.86
8246,3795,3,23.81
8246,10897,3,17.26
8246,7088,1,7.07
8246,1087,3,22.65
8247,10088,3,15.77
8247,12568,1,17.71
8247,12341,2,11.98
8247,335,1,22.96
8247,3104,1,6.57
8248,1453,1,13.56
8248,5485,1,9.44
8249,8085,1,14.40
8249,2446,2,20.92
8249,804,2,7.27
8250,9437,2,23.76
8250,8064,1,18.11
8250,7151,3,20.23
8251,110,3,13.53
8251,12512,2,13.67
8251,6053,3,6.83
8252,26,1,17.69
8252,13142,3,8.35
8252,3721,2,14.07
8252,3603,1,24.03
8252,13610,3,9.16
8253,8201,1,10.41
8253,3291,1,14.18
8253,7637,2,22.77
8254,8807,1,22.91
8254,452,3,23.88
8254,3619,3,17.54
8254,1604,1,11.90
8254,6544,2,17.03
8255,8926,2,9.46
8256,6885,3,12.89
8256,12257,1,13.39
8257,4725,3,7.58
8257,3795,2,23.81
8257,3238,1,6.98
8257,8749,3,13.98
8257,12373,3,14.78
8258,723,1,20.20
8258,5240,2,10.37
8258,763,3,8.40
8259,8864,3,9.25
8259,10863,1,6.83
8259,7570,2,6.35
8259,3351,3,7.42
8260,3492,2,17.63
8260,7745,2,21.64
8261,648,2,16.64
8262,2488,1,12.41
8262,6385,1,6.18
8262,12095,3,6.13
8263,13724,3,19.00
8263,11262,1,14.60
8263,9485,2,12.65
8263,7580,3,14.47
8263,895,3,18.04
8264,7634,1,17.19
8264,11026,2,12.24
8265,2265,1,22.95
8265,1696,2,20.01
8266,6712,2,20.25
8266,3506,2,16.57
8267,6743,1,24.50
8267,10884,1,10.75
8267,4682,2,7.52
8267,7439,2,9.81
8268,8518,1,15.52
8268,3041,3,14.00
8268,9281,2,12.53
8268,7554,1,7.44
8269,9062,2,8.49
8269,12274,1,11.85
8269,8551,1,21.77
8269,11958,3,7.70
8269,1060,3,23.44
8270,9848,2,23.17
8270,13925,3,12.88
8271,5759,3,5.15
8271,6187,3,24.42
8272,13542,1,18.66
8273,11921,3,24.07
8273,2911,3,17.25
8273,865,1,5.99
8274,13322,2,23.57
8274,3529,1,15.52
8274,7447,2,15.39
8275,5406,2,15.28
8275,13457,2,8.19
8275,10286,3,10.76
8276,6202,2,5.18
8276,3136,3,21.04
8276,8686,1,9.35
8276,13620,3,8.65
8277,13015,2,12.02
8277,10248,2,16.75
8277,1039,1,5.83
8277,13906,1,16.41
8277,10915,2,16.19
8278,4156,2,15.21
8278,8405,2,23.38
8279,2273,1,22.45
8279,12333,1,20.76
8279,4528,2,5.25
8279,10438,1,21.42
8279,8148,3,20.64
8280,10134,1,17.43
8281,1065,3,11.94
8281,8419,1,15.12
8281,174,3,14.04
8281,8012,2,22.84
8282,578,3,12.84
8282,9284,2,14.19
8283,3644,1,5.09
8283,4399,1,8.92
8283,9164,2,17.07
8283,13851,1,9.18
8283,10611,3,16.01
8284,4859,2,14.79
8285,13245,2,10.20
8285,11377,3,8.10
8286,12887,1,20.26
8286,2120,2,5.06
8286,8160,2,11.93
8287,5591,3,15.78
8287,5002,3,9.13
8287,6320,2,16.35
8287,13533,1,11.43
8288,868,3,24.30
8288,11519,2,7.96
8288,3336,1,5.96
8288,11787,2,15.31
8289,8810,2,24.05
8289,12452,3,19.76
8290,11225,3,11.25
8291,3158,2,8.09
8291,13096,1,19.35
8291,3012,2,7.46
8291,7623,2,9.44
8292,2583,1,10.00
8292,3598,2,6.91
8292,11425,3,5.38
8292,376,2,9.43
8292,1521,3,23.39
8293,13643,2,24.99
8293,6053,2,6.83
8293,10639,3,10.98
8293,7484,3,16.80
8293,2977,1,17.60
8294,8854,3,12.52
8294,10329,3,13.60
8295,5961,1,15.29
8295,13030,3,23.30
8295,13381,1,19.74
8295,3873,1,12.82
8295,5004,1,18.33
8296,8944,1,14.43
8296,11914,1,22.07
8297,13325,2,20.34
8297,4647,1,9.28
8297,10001,3,23.64
8298,4200,3,11.55
8298,13631,3,9.20
8298,5486,1,8.13
8299,7286,3,12.23
8299,5295,1,15.33
8299,3446,1,9.78
8300,3363,2,6.76
8300,9578,3,16.18
8300,12306,2,15.30
8300,534,1,23.14
8301,8403,1,9.70
8301,8271,3,14.67
8301,10842,2,5.15
8302,500,1,12.11
8302,5814,3,10.54
8302,9757,2,9.14
8302,7948,2,23.45
8303,1208,2,20.97
8303,5181,1,23.92
8303,6304,3,14.92
8303,10530,2,10.87
8303,6222,3,19.97
8304,1583,2,9.20
8304,12175,2,8.87
8304,1350,2,14.87
8305,30,2,14.13
8305,41,3,17.79
8305,778,1,20.72
8305,10068,3,8.73
8306,8891,3,15.65
8307,6433,2,17.18
8307,822,2,9.47
8307,9678,2,16.89
8307,4588,3,9.36
8307,4489,2,13.35
8308,690,3,15.85
8308,3140,2,12.70
8308,4654,1,22.06
8309,6092,2,9.87
8309,9286,2,20.55
8310,2587,1,20.49
8310,2265,1,22.95
8311,7887,3,15.78
8311,11586,1,20.23
8311,828,3,14.38
8311,732,3,9.02
8312,542,2,6.37
8312,7045,3,24.10
8313,2154,3,13.56
8313,1999,2,13.15
8313,11090,2,14.02
8313,1928,2,17.36
8313,3066,3,6.97
8314,13021,3,24.16
8314,1905,2,12.16
8314,1054,1,8.79
8314,10228,3,18.52
8314,3,3,9.42
8315,1030,1,15.28
8316,5208,3,13.03
8316,10202,3,8.14
8316,6764,2,10.25
8316,6268,3,13.14
8317,271,1,16.40
8317,7036,1,16.70
8317,7966,3,18.79
8317,2463,1,23.01
8317,10652,3,8.19
8318,11050,2,7.50
8319,8003,1,13.08
8319,5291,2,7.71
8319,11023,3,9.67
8319,9649,2,18.71
8319,9657,2,5.13
8320,9306,2,9.71
8320,3806,1,9.88
8320,7310,3,21.06
8320,9046,2,21.15
8321,130,3,14.27
8321,9463,2,22.33
8321,5438,1,7.21
8322,9550,2,13.68
8322,8361,2,6.16
8322,2382,2,23.18
8322,13221,1,21.02
8323,12806,3,16.92
8323,10400,2,13.80
8323,7167,3,16.48
8324,12219,2,12.17
8324,2913,3,21.85
8324,2420,1,23.31
8324,4891,3,17.33
8324,3698,3,22.68
8325,12239,1,21.99
8325,7901,3,7.00
8326,12275,3,10.07
8326,5423,1,16.87
8327,5656,1,10.74
8327,9553,1,5.27
8327,12878,1,14.61
8328,9537,1,16.31
8328,3791,3,19.21
8328,5052,1,15.24
8328,13706,1,6.50
8329,7434,1,18.74
8329,1874,1,10.27
8329,2445,2,13.10
8329,11762,2,16.51
8330,194,2,6.51
8330,3490,3,23.65
8330,1483,2,6.81
8331,9937,3,18.49
8331,12861,2,7.01
8331,11769,1,8.41
8331,8056,3,19.49
8332,8854,3,12.52
8332,10257,2,11.40
8333,6031,3,9.73
8333,7905,1,9.23
8334,513,1,11.26
8334,1506,1,15.66
8335,5170,1,6.60
8335,7786,1,9.91
8335,2393,3,8.04
8336,3092,3,15.43
8336,2514,1,5.13
8336,7632,2,22.77
8337,8008,1,15.20
8337,6640,1,11.14
8337,1957,2,20.87
8337,5402,2,8.84
8338,2986,1,19.78
8338,2031,2,11.69
8339,5649,2,24.65
8340,7069,1,19.01
8340,10336,2,8.47
8340,2403,2,5.17
8340,5015,1,11.07
8340,1313,3,23.68
8341,10099,1,9.35
8341,324,3,7.28
8341,7373,2,20.92
8342,7845,1,13.83
8343,4584,2,17.27
8343,9508,1,15.51
8343,8893,3,5.99
8344,11042,3,22.20
8344,1264,3,16.61
8344,9967,2,7.27
8345,715,2,19.62
8345,7133,2,22.98
8345,13883,1,8.90
8345,8241,2,11.04
8346,314,2,19.64
8346,11340,1,13.03
8346,9016,3,15.70
8347,6775,1,9.34
8348,10937,1,8.68
8348,4095,1,17.87
8348,1967,3,8.40
8348,7303,1,20.33
8349,6353,3,17.32
8350,10514,3,6.19
8351,5373,2,6.88
8351,5146,2,23.42
8351,10853,2,13.90
8351,13593,1,16.64
8351,9899,2,5.88
8352,6633,2,10.11
8353,4459,3,11.39
8353,2242,1,23.17
8353,4545,1,16.51
8354,7209,2,14.36
8354,12540,1,23.20
8354,3675,1,12.48
8354,2163,3,21.54
8355,11822,3,10.31
8355,12195,1,23.06
8355,8992,1,10.70
8355,6626,1,7.01
8356,2414,3,9.98
8357,1393,1,14.42
8357,10965,2,19.44
8358,2209,3,19.52
8358,5851,1,14.36
8358,3192,2,17.15
8359,4448,3,21.15
8359,6131,1,23.17
8359,2026,2,12.63
8359,11100,1,6.50
8359,3514,2,10.52
8360,6855,3,12.23
8361,10775,2,13.10
8361,1089,1,19.37
8361,1120,1,10.46
8361,13912,2,10.20
8362,1943,2,14.77
8362,13907,1,11.73
8363,11459,2,22.61
8363,6908,1,11.89
8364,5718,3,8.81
8364,2396,2,7.18
8364,9177,3,21.83
8365,650,1,23.11
8365,11276,3,10.61
8365,8541,2,24.52
8366,8954,1,17.45
8366,9191,2,21.18
8366,8460,2,12.71
8367,4154,3,16.48
8367,8238,2,11.19
8367,13034,2,16.16
8367,13406,3,19.62
8368,2025,1,18.50
8368,497,2,7.40
8369,2053,2,6.68
8369,8513,1,9.00
8369,2048,3,11.24
8369,3632,2,9.69
8370,11954,1,15.10
8370,9272,3,10.06
8370,1794,2,24.48
8370,4418,2,22.75
8371,8392,2,15.85
8371,7718,2,7.64
8372,9338,3,17.75
8372,13568,1,23.62
8372,5804,3,8.74
8372,2896,3,16.09
8372,6430,1,10.67
8373,12041,3,15.00
8373,7820,3,22.71
8373,12584,3,8.38
8374,304,3,23.95
8374,6082,1,16.26
8374,3132,2,5.17
8374,1721,1,7.64
8375,2015,1,14.75
8376,11466,1,10.63
8376,10262,3,9.31
8376,11634,3,6.83
8376,161,1,16.92
8377,1238,2,19.82
8377,3473,2,15.42
8377,1403,2,9.68
8377,7208,1,6.48
8378,246,2,22.71
8378,5421,2,6.19
8378,2007,3,7.93
8378,1544,1,8.05
8378,2904,3,23.31
8379,2161,3,11.17
8379,2912,2,11.72
8380,6464,3,22.02
8380,7550,1,8.53
8380,13667,2,13.59
8381,4420,1,9.20
8381,12538,1,10.17
8382,4318,2,17.28
8382,11042,1,22.20
8382,12335,2,10.16
8383,6767,2,5.67
8384,3353,3,23.02
8385,7645,2,7.95
8385,7468,2,10.62
8386,130,3,14.27
8386,12666,1,10.32
8386,11798,1,13.87
8387,7909,2,13.42
8387,336,3,15.03
8387,11582,2,21.25
8387,12401,1,10.77
8388,13291,3,19.68
8388,2504,2,24.57
8388,3067,3,11.41
8389,13319,1,23.89
8389,5426,1,8.61
8389,11546,1,7.35
8389,13387,1,18.32
8389,5660,1,10.68
8390,6800,3,17.16
8390,6182,2,20.06
8390,3139,1,21.66
8390,7462,1,11.29
8390,6025,3,13.24
8391,9194,1,18.17
8391,8374,3,15.46
8391,10727,1,23.41
8391,2786,3,11.43
8391,5658,1,15.39
8392,10029,2,13.64
8392,1667,3,6.55
8392,1867,3,10.73
8392,13624,1,15.02
8392,12725,1,22.66
8393,12232,1,9.17
8393,11706,3,19.11
8394,3623,2,6.22
8394,3164,3,9.06
8394,389,1,17.78
8394,9297,3,5.81
8395,13434,2,11.77
8395,778,2,20.72
8395,151,2,13.25
8396,5098,2,21.13
8396,10353,2,23.99
8396,3161,2,13.84
8396,3066,2,6.97
8397,4694,1,17.65
8397,12262,2,11.42
8397,1458,2,11.67
8397,10238,2,15.27
8397,13152,3,21.98
8398,3016,2,12.42
8399,8804,2,6.99
8399,8376,1,17.77
8399,2968,1,17.26
8399,3201,1,9.23
8399,9142,2,23.11
8400,8402,3,8.00
8401,7452,3,18.57
8401,7183,1,18.69
8401,9225,1,22.11
8401,8059,3,20.36
8402,12269,1,13.24
8403,3528,2,6.54
8404,11144,3,5.08
8404,9696,1,11.91
8404,12905,1,10.78
8405,374,2,12.49
8405,13021,3,24.16
8405,12308,3,18.38
8406,9792,2,7.18
8406,5786,2,24.85
8407,5017,1,21.96
8407,3404,3,11.26
8407,5930,2,23.50
8407,11934,1,6.20
8408,13154,3,17.43
8408,250,3,6.73
8408,4470,3,6.86
8408,7719,1,16.41
8408,10672,1,10.21
8409,758,3,15.82
8410,2404,1,10.11
8410,352,2,13.49
8410,3578,1,14.34
8411,1647,3,19.39
8411,2953,3,5.42
8411,2653,2,6.10
8412,6555,1,13.36
8412,8862,2,5.01
8412,1528,3,17.82
8412,12372,3,8.93
8412,11456,2,24.22
8413,12845,2,20.59
8413,12253,1,20.31
8414,10730,3,12.80
8414,1162,3,21.34
8415,10935,3,11.37
8416,298,3,20.13
8416,6149,3,12.30
8416,6261,2,7.86
8416,5948,3,13.60
8416,6510,1,14.45
8417,3584,2,22.19
8417,755,3,5.28
8417,12492,3,5.56
8417,11154,3,5.58
8417,175,2,18.50
8418,5172,3,19.38
8418,6001,2,7.36
8418,10599,1,10.75
8418,5427,1,18.77
8418,9102,2,9.37
8419,11474,2,20.13
8419,13107,2,18.15
8419,11670,2,12.05
8419,6029,2,14.31
8420,8394,1,13.29
8420,10862,2,15.44
8420,8408,1,14.50
8420,13295,2,24.98
8421,6516,3,6.06
8422,8915,3,19.98
8422,7152,3,24.96
8422,3828,1,15.78
8422,5958,1,10.05
8422,11859,2,6.22
8423,7035,1,11.73
8423,7889,3,16.09
8423,59,1,17.19
8423,13550,3,24.90
8424,13295,2,24.98
8425,13597,3,8.73
8425,368,3,12.10
8426,11014,2,19.82
8426,3190,3,5.33
8426,8788,1,21.10
8426,3000,1,21.76
8426,5758,1,18.33
8427,12485,2,9.96
8427,13839,2,7.29
8427,12999,2,13.16
8428,4926,1,16.68
8429,13546,1,6.01
8429,7702,3,19.27
8429,12362,2,6.44
8430,8654,2,9.96
8430,3101,3,21.95
8430,12255,1,23.22
8430,3986,1,17.33
8430,11651,2,19.79
8431,3911,2,12.75
8431,5089,1,24.78
8431,131,2,6.06
8431,144,3,15.86
8432,4120,1,19.45
8432,2791,2,6.92
8432,9587,1,10.27
8433,6479,2,9.86
8433,5047,3,5.64
8434,7407,2,24.23
8434,2814,3,13.16
8434,11876,3,23.78
8434,5426,1,8.61
8435,8498,3,19.35
8435,2424,1,8.94
8435,4940,3,15.72
8435,10844,3,22.57
8436,2513,3,18.22
8437,11994,1,13.10
8437,5410,2,20.67
8437,11699,2,20.66
8438,4335,2,20.13
8438,2527,3,21.46
8438,6804,2,7.56
8439,7445,1,18.90
8439,5005,3,20.20
8439,8846,2,15.06
8439,3657,1,9.97
8440,5520,2,9.44
8440,6717,2,13.56
8440,4034,2,15.44
8440,3312,3,17.09
8440,5498,2,11.10
8441,1919,3,18.40
8441,12771,3,24.33
8442,4657,2,17.29
8442,6463,2,9.48
8443,8322,3,13.32
8443,12849,3,8.48
8443,5044,1,19.13
8444,7520,1,12.59
8445,8870,1,19.88
8445,13612,3,15.70
8445,12835,2,5.99
8445,4885,3,20.85
8446,4421,2,19.53
8446,8110,1,13.53
8446,13112,3,21.65
8446,5770,1,15.33
8446,3509,1,13.01
8447,5406,2,15.28
8447,5773,2,6.65
8447,4096,3,13.76
8447,8135,2,7.48
8448,4938,3,24.16
8448,2599,2,22.92
8448,5951,3,19.89
8448,5794,3,14.00
8449,8180,2,5.32
8449,3675,1,12.48
8449,3712,1,19.25
8449,11793,2,5.01
8450,1058,2,16.98
8451,7773,2,21.99
8451,10452,2,14.16
8451,11792,2,17.36
8452,13881,3,5.60
8452,6479,1,9.86
8452,11282,2,18.43
8453,5302,2,19.46
8453,2661,1,11.29
8453,2097,2,13.00
8453,4234,3,9.16
8454,8565,3,6.16
8455,5116,2,15.66
8455,11822,2,10.31
8455,9201,2,8.95
8456,8811,3,19.81
8456,1924,3,5.14
8456,10478,2,6.34
8456,8333,3,19.20
8457,11735,1,15.33
8457,2564,2,13.92
8457,2599,2,22.92
8457,170,2,11.86
8457,8704,3,11.43
8458,10051,3,16.43
8458,1138,3,23.10
8458,11928,1,6.06
8459,9710,3,20.21
8459,13256,2,9.56
8460,7312,2,11.78
8460,8723,2,17.11
8460,2487,2,19.35
8461,12657,3,19.04
8461,5033,2,13.34
8462,1653,1,20.87
8462,9708,2,8.19
8463,3286,3,11.36
8464,12419,2,10.24
8464,8771,2,8.70
8464,2179,1,18.44
8465,338,2,16.23
8465,11692,2,14.33
8465,11054,1,11.60
8465,1602,1,8.44
8466,11716,3,16.53
8466,645,3,8.86
8467,8321,2,6.71
8467,9986,3,17.10
8467,3524,1,8.58
8467,7115,1,9.79
8467,12833,1,6.85
8468,4609,1,15.06
8468,4275,3,15.36
8468,13965,1,5.61
8468,9390,2,21.59
8468,5799,1,20.75
8469,13762,2,21.33
8470,6859,1,11.93
8470,2832,1,14.97
8470,6879,1,23.04
8471,12461,3,19.03
8471,13776,3,21.28
8472,13415,3,24.54
8472,3816,3,20.43
8473,727,2,24.41
8473,10905,2,14.07
8473,12359,2,6.21
8473,11685,2,24.90
8474,9314,2,11.99
8474,1711,3,22.87
8474,387,2,18.72
8475,11847,3,6.74
8475,11305,3,18.35
8475,905,1,21.95
8476,5452,2,15.83
8476,9629,3,19.42
8476,4192,1,21.60
8476,7892,1,17.20
8476,7113,2,13.92
8477,9343,3,11.15
8477,13460,3,8.68
8477,9872,2,22.93
8477,9381,3,10.33
8478,6264,2,5.08
8478,7450,3,8.57
8478,1789,2,6.39
8478,2667,1,23.59
8478,10968,1,20.94
8479,768,1,8.97
8479,2145,2,16.39
8479,4295,3,20.78
8479,1941,1,19.42
8480,7652,1,7.51
8480,12496,1,24.63
8481,1356,2,15.38
8481,11712,2,10.55
8481,9900,1,13.34
8482,6727,2,6.57
8482,9598,2,12.08
8482,9725,3,5.88
8482,10092,1,12.82
8482,8056,2,19.49
8483,13071,3,21.81
8483,5155,1,15.86
8483,2082,3,23.23
8483,4086,2,14.31
8483,5011,1,7.67
8484,12958,3,23.24
8484,9340,3,18.34
8484,8231,3,11.31
8484,6488,3,12.18
8485,13688,1,20.14
8486,3506,2,16.57
8486,8164,2,14.55
8486,12610,3,18.08
8486,13627,2,7.83
8487,3439,3,19.38
8487,486,3,22.56
8487,12759,2,21.19
8487,13768,2,14.57
8488,8483,1,14.21
8488,11322,1,5.71
8488,3248,3,20.67
8488,12879,1,12.91
8489,11204,2,21.26
8489,8607,2,22.60
8490,435,3,8.02
8490,8601,3,9.30
8491,13013,2,16.59
8492,11917,1,17.13
8492,2372,3,19.90
8493,10308,3,9.95
8494,285,2,12.70
8494,11911,1,20.31
8494,5881,2,13.41
8494,7789,1,24.30
8495,594,2,12.57
8495,9573,2,21.66
8495,4916,1,21.97
8495,1388,3,14.02
8495,13747,3,17.98
8496,5948,1,13.60
8496,5030,2,14.29
8496,9724,2,21.05
8496,12184,3,23.34
8496,9076,3,19.55
8497,397,2,11.11
8497,9856,1,12.36
8498,8538,2,16.83
8498,3698,1,22.68
8498,7069,1,19.01
8498,8098,1,9.88
8499,6982,3,7.93
8499,2925,2,11.16
8499,5242,1,22.54
8499,1366,2,16.75
8499,12181,2,13.89
8500,2753,3,5.85
8500,10997,1,21.15
8500,12196,1,20.62
8501,1667,1,6.55
8501,1291,2,14.98
8502,331,2,12.79
8503,12346,1,17.10
8504,9654,2,19.66
8504,2269,3,6.08
8505,1561,3,13.96
8505,11191,1,15.91
8506,6138,2,15.24
8506,4057,2,8.82
8506,11230,3,16.47
8507,11131,1,6.60
8508,12560,3,8.25
8509,2454,1,15.18
8509,11364,2,22.37
8509,8380,1,11.16
8510,5607,1,24.67
8510,5979,2,12.40
8510,13181,1,22.80
8511,6209,2,24.34
8512,2203,3,7.31
8512,4570,1,22.11
8512,13032,3,7.94
8512,306,2,24.79
8512,11748,1,7.62
8513,3975,1,16.18
8513,2154,3,13.56
8514,5227,1,22.15
8514,3546,2,22.34
8514,5746,1,15.73
8514,584,1,21.59
8514,9944,3,8.55
8515,3166,2,24.47
8515,2056,1,22.72
8516,5374,1,20.27
8516,8303,3,19.06
8516,12882,1,22.79
8516,10986,3,18.77
8516,13215,1,8.27
8517,10507,3,9.35
8517,3253,3,5.38
8517,13594,3,13.76
8517,2980,3,24.48
8518,6913,1,17.91
8518,12500,3,12.56
8518,1171,1,21.65
8518,7906,2,17.50
8518,7717,3,5.59
8519,2452,1,11.93
8520,5220,3,13.97
8520,3942,1,11.31
8521,12079,3,9.59
8522,13030,2,23.30
8523,648,1,16.64
8523,4027,1,20.83
8523,3204,1,15.27
8524,2609,3,17.15
8524,5438,2,7.21
